index,id,mandate_m,usage,pred,score0,score1
582,@1437519162419646464,0,train,0,2.2092917,-2.2912257
2714,@1448283478458568706,0,train,0,3.0691295,-3.2239664
307,@1460751553472745473,0,train,0,2.9649107,-3.1423657
3441,@1417549755773857803,0,train,0,3.0775836,-3.257166
1793,@1430915340104605699,0,train,0,3.0635183,-3.2360482
2980,@1479375090806497282,0,train,0,2.9982364,-3.1658275
673,@1459530761808322560,0,train,0,3.070286,-3.2269762
988,@1437633813941739524,0,train,0,3.0915453,-3.269302
274,@1421257751976562689,0,train,0,3.0791416,-3.249944
3145,@1494094959930220544,1,train,1,-2.7525322,2.9797635
143,@1412602794633220098,0,train,0,3.057295,-3.2239735
3318,@1436465760826585094,1,train,1,-2.7949257,3.0518324
534,@1416490462114811904,0,train,0,3.0162776,-3.1834404
2757,@1443541138070245377,1,train,1,-2.7777476,3.0199907
2327,@1490186182071754752,0,train,0,3.0702455,-3.2579513
186,@1416367588951658501,1,train,1,-2.8211231,3.081342
45,@1487132971153117185,0,train,0,3.088311,-3.2749288
897,@1470555897067831297,0,train,0,3.0472124,-3.2363741
145,@1444473610027085826,0,train,0,3.0375888,-3.1923363
1655,@1463357975670800388,0,train,0,3.0908103,-3.2905357
3299,@1421528373063454723,0,train,0,2.8901389,-3.0282304
2162,@1429134483924660230,0,train,0,3.049125,-3.2154636
44,@1468134951656861701,0,train,0,3.0416634,-3.2185125
4,@1415296162937151490,0,train,0,3.0581048,-3.248974
2192,@1447516388520652804,1,train,1,-2.8090384,3.0461538
172,@1418029643320512518,0,train,0,3.0660686,-3.2576416
1111,@1453181362849017857,1,train,1,-2.804067,3.0335226
39,@1476644288419221510,0,train,0,3.0779173,-3.2531745
2670,@1428881894914072582,0,train,0,3.013243,-3.1887114
1212,@1442293850630934529,0,train,0,2.977502,-3.1502197
1317,@1428422502485692419,0,train,0,2.91078,-3.114035
1209,@1437627417389060102,0,train,0,3.093367,-3.2637227
339,@1450184922673696770,0,train,0,3.0694556,-3.2201297
1578,@1455430896752934916,1,train,1,-2.815353,3.0549796
2592,@1461335080303874054,0,train,0,3.0686133,-3.2537425
3239,@1482035985084997632,1,train,1,-2.8177118,3.071884
337,@1426226186754170888,1,train,1,-2.839978,3.0731778
3186,@1476934959839514650,0,train,0,3.0676646,-3.255719
1389,@1458467810338816002,0,train,0,3.1004174,-3.29753
455,@1464179772674625539,0,train,0,2.8667848,-2.9941032
1652,@1473419176207601664,0,train,0,3.0774033,-3.2618234
2152,@1456564591601795089,1,train,1,-2.7979186,3.0170572
207,@1414546644335534082,0,train,0,3.0722606,-3.2518098
1672,@1433643988981010432,1,train,1,-2.808995,3.0596592
80,@1449279823499587584,0,train,0,3.0976784,-3.2919474
656,@1413706894850490368,0,train,0,2.83718,-3.0186071
445,@1434568865090998275,0,train,0,3.0565162,-3.258157
5,@1481408211257282566,0,train,0,3.0500188,-3.2042792
553,@1475141896225886208,0,train,0,3.0447514,-3.190554
1877,@1432340313050259464,0,train,0,3.0413702,-3.2380047
3048,@1458600763370913801,0,train,0,3.0890014,-3.279186
3456,@1411524556783771657,0,train,0,3.0925908,-3.28328
164,@1431586674551795712,0,train,0,2.968204,-3.0863402
2531,@1420358952433356801,0,train,0,3.0213125,-3.1629374
3277,@1493733883728183297,1,train,1,-2.7987673,3.0487962
2462,@1461116999766056962,0,train,0,3.0254457,-3.194464
2934,@1446099553397116932,0,train,0,3.0814207,-3.2916396
2739,@1421900725504860160,0,train,0,3.0552614,-3.1984942
1542,@1472983200842792960,0,train,0,3.037097,-3.1936412
1341,@1495327790953947136,1,train,1,-2.70773,2.9160888
3023,@1438548252572327938,0,train,0,3.0239348,-3.1704645
261,@1417739125940183040,0,train,0,3.0577004,-3.250126
982,@1445078767701876736,1,train,1,-2.8019686,3.0348737
1185,@1442077210618187780,0,train,0,3.067797,-3.2754014
1714,@1472662994781880324,0,train,0,3.0729058,-3.280351
1708,@1440144220094824456,0,train,0,3.0704186,-3.2426019
2352,@1417534555288965120,0,train,0,3.034941,-3.2501628
2405,@1414755574256857094,0,train,0,2.9151149,-3.0853004
1863,@1424032624977264640,1,train,1,-2.8254178,3.0899277
1097,@1470895452799262727,0,train,0,3.0656211,-3.260313
1002,@1415213529788035074,0,train,0,3.0239785,-3.1960194
1057,@1463249285210857475,0,train,0,3.0519342,-3.2414982
3121,@1461011829220683777,0,train,0,2.950502,-3.0922196
1561,@1486078823116558337,0,train,0,3.0887594,-3.2838938
1169,@1454792321418076160,0,train,0,3.0773938,-3.2523744
57,@1466521800926367747,0,train,0,3.052151,-3.2017703
1407,@1472629964537270275,0,train,0,3.0892258,-3.266935
1711,@1437928221635489795,0,train,0,3.0566363,-3.190475
655,@1455230019471609870,0,train,0,2.9676623,-3.1224463
1081,@1433851659478867969,0,train,0,3.0576456,-3.202718
1477,@1415226335698554880,0,train,0,3.0216348,-3.2067566
2798,@1441146914066485253,1,train,1,-2.7688003,2.994157
3294,@1431748051358584833,0,train,0,3.0202339,-3.1949031
3369,@1491073091187130373,0,train,0,3.090718,-3.297857
2035,@1432943524605956098,0,train,0,3.0846174,-3.2943387
235,@1492745440080453637,0,train,0,3.0664165,-3.2485247
1475,@1471936530000322563,0,train,0,3.0420706,-3.2425048
2435,@1416731406378491905,0,train,0,3.0436752,-3.2150328
1463,@1457933999523782656,0,train,0,3.0636387,-3.2152445
224,@1480533778590224385,0,train,0,3.0884397,-3.2730668
1603,@1455885571440717826,0,train,0,3.0468776,-3.240551
1422,@1427733382901940230,0,train,0,3.0431526,-3.2156186
2676,@1431551694371004418,1,train,1,-2.799022,3.0503128
645,@1428423853735297028,0,train,0,3.040639,-3.2111688
1690,@1427898527477211140,0,train,0,3.0662918,-3.2456734
1696,@1427614180270608388,0,train,0,3.0552099,-3.2253182
2361,@1453051595973959685,0,train,0,3.0345829,-3.2289102
276,@1476154365773860866,0,train,0,3.0685134,-3.2461169
1760,@1459018800968318976,0,train,0,3.079089,-3.269972
2488,@1420682888861913091,0,train,0,3.0623724,-3.2191794
3292,@1433810378350161922,0,train,0,3.0575502,-3.251353
542,@1432670455433818119,0,train,0,3.0491476,-3.191164
3135,@1425473258506358785,0,train,0,3.0299847,-3.1623147
2092,@1458655683864408069,1,train,1,-2.7963388,3.0482914
2551,@1433167205559058433,0,train,0,3.0712874,-3.2891273
1328,@1458300115521875974,0,train,1,-2.6606667,2.917204
1936,@1446251945849729028,0,train,0,3.0433023,-3.2344916
332,@1474731576479170560,0,train,0,3.0491812,-3.255422
355,@1480328064676544513,0,train,0,3.0697663,-3.255005
1763,@1433112943466622976,0,train,0,3.0613744,-3.2067678
1330,@1424285960578158596,0,train,0,3.0692613,-3.2408683
1767,@1427586274089750543,0,train,0,3.083787,-3.2827566
2749,@1473343951310573569,0,train,0,3.0484405,-3.2323601
2560,@1463879044202651649,0,train,0,3.0729215,-3.2351687
1305,@1480819701005565956,0,train,0,3.0636294,-3.2394564
1800,@1442669632230408193,1,train,1,-2.8310661,3.0755196
3419,@1436753249621643267,1,train,1,-2.8283498,3.0722554
992,@1436469097013809154,1,train,1,-2.8076904,3.0600874
1973,@1492519482069291009,1,train,1,-2.725878,2.995808
3032,@1476322335464505349,0,train,0,3.0764809,-3.2449834
1237,@1491338162429480961,0,train,0,3.0884778,-3.28768
940,@1460698530524254209,1,train,1,-2.7750876,3.0284908
1638,@1441771906554679317,1,train,1,-2.820133,3.0569506
3130,@1467911875933339650,1,train,1,-2.8126664,3.0656483
1272,@1423610720483254276,0,train,0,2.9962063,-3.1412842
298,@1481629516732715016,1,train,1,-2.7313805,2.9802313
1417,@1418402645597896704,0,train,0,3.0908697,-3.2939727
1442,@1456167513964773377,0,train,0,2.9924397,-3.152469
1264,@1430153437371637760,0,train,0,3.0616145,-3.2304633
735,@1442952478073376776,1,train,1,-2.7773101,2.9889612
2325,@1473320471202615296,0,train,0,3.0760436,-3.2334201
374,@1438325077758541824,0,train,0,3.0448115,-3.2125866
2330,@1421690403674284033,0,train,0,3.1009147,-3.2897632
2954,@1423725089640656898,0,train,0,3.079009,-3.26027
3236,@1417689576043421699,0,train,0,3.0584362,-3.272251
2335,@1447603848105844739,1,train,1,-2.8227313,3.0529623
216,@1435079792072687617,0,train,0,3.0607255,-3.2453704
67,@1440117277098131457,0,train,0,3.090812,-3.2749825
2398,@1446534909544132610,1,train,1,-2.8114176,3.0598214
721,@1451589124910194706,0,train,0,3.002413,-3.171711
1656,@1425407350853230599,0,train,0,2.9693747,-3.1750934
1719,@1423201092322709513,0,train,0,3.004841,-3.1791193
2380,@1491285773601198085,0,train,0,3.056167,-3.2588596
817,@1428457771750543360,0,train,0,3.0951397,-3.2836444
1000,@1470531118730514440,0,train,0,3.0830839,-3.2718506
371,@1446396958013198340,0,train,0,3.0312696,-3.2003083
191,@1426171724412903426,1,train,1,-2.8505452,3.0828612
1735,@1417052869367369728,0,train,0,3.053734,-3.2216465
2006,@1473420285009403916,0,train,0,2.8151362,-2.9206774
3482,@1445896213891534851,0,train,0,3.0544262,-3.25056
2316,@1413231746519285760,0,train,0,2.8655188,-2.9865315
2356,@1478043641402830853,0,train,0,3.078632,-3.253484
318,@1413494909890269190,0,train,0,3.002568,-3.1851563
541,@1446958713353523202,0,train,0,3.084823,-3.2968595
2867,@1474528280770269187,0,train,0,3.067149,-3.286568
991,@1436140350008070145,0,train,0,2.8898067,-3.0156581
2467,@1414538255060672515,0,train,0,3.0329888,-3.2009652
2673,@1413070843954049024,0,train,0,3.011319,-3.1651056
2184,@1449669034862055424,1,train,1,-2.8337882,3.0712202
1242,@1421091499870244869,0,train,0,3.0899637,-3.233024
3447,@1486810020759195648,0,train,0,3.0126011,-3.0985706
2820,@1469493206081486856,1,train,1,-2.7500064,2.9316165
701,@1422232760681472001,0,train,0,3.080691,-3.2719235
1155,@1451331690249342978,0,train,0,3.0878875,-3.2779677
324,@1462529142855929859,0,train,0,3.088196,-3.2612834
2262,@1459871582537539584,1,train,1,-2.8145163,3.068248
2645,@1455276298033635332,0,train,0,3.0570762,-3.2201612
2981,@1461155987306471434,0,train,0,3.0292976,-3.1854367
2793,@1471460660571783169,0,train,0,3.068673,-3.2465222
3184,@1457309874522505221,1,train,1,-2.8285787,3.0756187
187,@1439498221592608768,0,train,0,3.0421383,-3.213402
2453,@1428482024252248071,0,train,0,2.984662,-3.1464865
927,@1453396746776760325,0,train,0,2.9425046,-3.1034598
52,@1435596445420335109,0,train,0,3.0702102,-3.2241905
1159,@1412788528052854785,0,train,0,2.8885012,-3.1100137
472,@1438849956106940416,1,train,1,-2.7297966,2.9602606
3442,@1427622229664309255,0,train,0,3.0322356,-3.1907783
1508,@1420915084109524992,0,train,0,3.015307,-3.2005262
1456,@1428417363729293316,0,train,0,3.0669198,-3.2323909
2732,@1447201506269278212,0,train,0,3.0568779,-3.2114365
1657,@1471975927273820160,0,train,0,3.0704255,-3.2603104
1148,@1418189448727121920,0,train,0,3.0765717,-3.258714
3327,@1449128368058736643,0,train,0,3.0692356,-3.2578993
1522,@1431827474049077249,0,train,0,3.0375285,-3.1764295
2827,@1448297919451435017,0,train,0,3.0896027,-3.2779276
1540,@1427662610854563842,0,train,0,3.0460784,-3.2449152
1338,@1421165268705947648,0,train,0,3.07881,-3.2589262
1950,@1436883192221478913,0,train,0,3.0622473,-3.2342591
2724,@1452029372743839747,0,train,0,3.0672138,-3.2495346
27,@1429719584752422913,0,train,0,3.0589378,-3.2211707
2337,@1443136467623153667,0,train,0,2.9485338,-3.1373856
2992,@1469346356833570816,0,train,0,2.996195,-3.161362
1862,@1419430147631968257,0,train,0,3.062553,-3.2432616
262,@1438511730515013646,0,train,0,3.0674236,-3.2387245
3210,@1470768965148450825,1,train,1,-2.8238325,3.0360363
108,@1476903103081455619,0,train,0,3.0666387,-3.2410638
3475,@1436704178282303490,0,train,0,3.034304,-3.176959
3105,@1420110988041408519,0,train,0,3.0711417,-3.2473571
2017,@1490951577753903109,0,train,0,3.0782292,-3.2784586
2500,@1430959160846397442,0,train,0,3.043017,-3.2348402
118,@1445515053373919234,1,train,1,-2.6580946,2.8430262
170,@1472624985596432386,1,train,1,-2.790783,3.0277514
1721,@1437460459377078276,1,train,1,-2.7388055,2.9989054
2635,@1450268047554527240,0,train,0,3.0579422,-3.2175424
487,@1483011619017957387,0,train,0,3.0653725,-3.2431262
3231,@1417835367173017606,0,train,0,3.0830154,-3.2520816
3471,@1420446386361864194,0,train,0,3.0765123,-3.2318754
521,@1462235545912987648,1,train,1,-2.7329092,2.9546232
518,@1433159922141773835,1,train,1,-2.7286155,2.9913275
928,@1480843448370536448,1,train,1,-2.839811,3.0615814
2947,@1471931027937320960,1,train,1,-2.844936,3.0817022
473,@1417227906305036307,0,train,0,3.0592635,-3.243129
1386,@1437793072163741704,0,train,0,3.0963473,-3.2896185
1776,@1438730991170777091,0,train,0,3.0497081,-3.2448008
872,@1491937705944436738,1,train,1,-2.810209,3.0686939
81,@1423646140562481155,0,train,0,3.0762239,-3.2463834
281,@1432183413256212480,1,train,1,-2.8205373,3.0718167
2866,@1443000106303766528,0,train,0,3.0553854,-3.2426314
1570,@1442424279291895809,1,train,1,-2.7213533,2.9598427
2222,@1465762032427450370,0,train,0,2.8788154,-3.0510864
92,@1471997729580601348,0,train,0,3.0585778,-3.2140982
3077,@1437426210083049476,1,train,1,-2.8113148,3.07284
2908,@1450933564363534338,0,train,0,3.075865,-3.2763045
1994,@1484578156568891397,0,train,0,3.079638,-3.258573
1593,@1430423877105053698,0,train,0,3.068278,-3.2821317
2760,@1445735330133520385,1,train,1,-2.7456105,2.992146
934,@1485073499844612100,0,train,0,3.0093422,-3.1960685
2131,@1479069638155771906,1,train,1,-2.7658298,3.016883
1083,@1432129150421282818,0,train,0,3.067281,-3.2519038
3276,@1485926171074347012,0,train,0,3.0618255,-3.2513971
1664,@1430924614130151426,0,train,0,3.0666,-3.2504015
189,@1458404326389473283,0,train,0,3.0919468,-3.2860389
2546,@1432837088437686273,1,train,1,-2.3174484,2.5060303
2890,@1417520259028774919,0,train,0,3.0562341,-3.2465131
2897,@1475552070119792642,0,train,0,3.0748398,-3.245906
581,@1472981575172505600,0,train,0,3.0754116,-3.2264087
1928,@1443212867990294528,0,train,0,3.0379088,-3.2161791
2576,@1486055894769364992,0,train,0,3.0674248,-3.2634325
3414,@1430426930441072640,0,train,0,3.0843713,-3.2656856
1122,@1459227898062127104,1,train,1,-2.8181834,3.082595
936,@1426185352549736454,0,train,0,3.042803,-3.179497
1530,@1469045798415470599,0,train,0,3.0701544,-3.2450507
1489,@1451333545381830664,0,train,0,3.0197792,-3.1897151
2434,@1467885179804995585,1,train,1,-2.838921,3.0836651
438,@1474433395874615296,0,train,0,3.0622602,-3.229396
2060,@1497859254153326592,0,train,0,3.0578249,-3.225692
749,@1445775170459746308,1,train,1,-2.8194506,3.0654993
1178,@1430536988202000388,0,train,0,3.0907152,-3.2499828
1196,@1437193931121479683,0,train,1,-2.6311255,2.9181716
387,@1444760052817141765,1,train,1,-2.8028681,3.054147
1418,@1475692805922050049,0,train,0,2.9914982,-3.1704729
818,@1477007541569789957,0,train,0,3.0765889,-3.2480133
3206,@1468665810503618561,0,train,0,3.0552223,-3.2468474
689,@1454423800464936964,0,train,0,3.0355308,-3.230024
1466,@1430181880406679564,0,train,0,2.995745,-3.140497
1420,@1412866287055872001,0,train,0,3.0669312,-3.2498057
1626,@1450320837735636999,1,train,1,-2.7855752,3.0398903
1729,@1458227593149362177,0,train,0,3.0858028,-3.2629025
1969,@1431471634406252547,0,train,0,3.0662658,-3.2349732
2977,@1444758890516664321,0,train,0,2.4316244,-2.5681312
2569,@1464158073178701825,0,train,0,3.0785563,-3.255167
3012,@1450741538506477577,0,train,0,3.0615466,-3.2304626
3440,@1461046334358753280,0,train,0,2.7902865,-2.994754
1662,@1418641477777903616,0,train,0,3.0653963,-3.2297308
3188,@1433603109599784963,1,train,1,-2.589173,2.9377618
1494,@1440473464045928456,1,train,1,-2.784156,3.0220563
1184,@1473720416141287434,0,train,0,3.0787303,-3.244323
632,@1465991355516489728,1,train,1,-2.810305,3.0576136
3008,@1435678568420347914,0,train,0,3.0927322,-3.290294
2580,@1436371478547779607,0,train,0,2.9897387,-3.1242924
2424,@1478439794883584003,0,train,0,3.0596104,-3.227391
452,@1423820358923309058,1,train,1,-2.59633,2.894297
2637,@1421636039341494275,1,train,1,-2.2195208,2.4222496
1482,@1483526954280226818,0,train,0,3.065567,-3.2315829
341,@1446489518815813632,0,train,0,3.0285046,-3.2355473
1461,@1453478253801312260,1,train,1,-2.8214576,3.0850189
1275,@1427889027894714368,0,train,0,3.074423,-3.246642
3253,@1463606364488577027,0,train,0,3.0200036,-3.195999
879,@1451328397750140928,0,train,0,3.0329726,-3.1874764
497,@1459897309458804740,0,train,0,3.0943954,-3.2971275
1448,@1454290616305733633,0,train,0,2.817272,-2.929215
2336,@1433138113241657353,0,train,0,3.0500314,-3.254731
3163,@1475849804504838144,0,train,0,3.0648746,-3.221763
1278,@1424746753752973314,0,train,0,3.020661,-3.2245388
1198,@1421325638825222148,0,train,0,3.0703914,-3.2378438
1900,@1474162744702160897,1,train,1,-2.8122218,3.061049
802,@1448134363489525761,0,train,0,3.0804446,-3.2879903
56,@1481734473280540675,1,train,1,-2.8414314,3.080351
3172,@1446278682159587332,0,train,0,3.0635223,-3.208216
2346,@1472795534956060672,0,train,0,3.0787501,-3.2544413
2342,@1481626042737598468,0,train,0,2.9203706,-3.0834339
3424,@1415997335331610627,0,train,0,3.0470214,-3.2160876
1826,@1414632677941075971,0,train,0,3.0801,-3.2486827
2614,@1419493695733346307,0,train,0,3.0663989,-3.270556
2446,@1420812292447420423,1,train,1,-2.8286173,3.0468988
528,@1434688726551072768,0,train,0,3.0730536,-3.26852
2639,@1439107375278002180,1,train,1,-2.794582,3.0476391
3449,@1442911941001838593,0,train,0,3.0273962,-3.203275
1909,@1426685077958897669,0,train,0,3.0545802,-3.2482796
2274,@1484961421288820740,0,train,0,3.0640213,-3.2631009
3293,@1419826322059235330,0,train,0,3.0822093,-3.2351332
106,@1484147156894240769,0,train,0,3.0385082,-3.1788516
2233,@1432953876013977605,0,train,0,3.0668898,-3.22738
2227,@1484804634674077703,0,train,0,3.063753,-3.24148
1952,@1413986958615867392,0,train,0,3.07059,-3.249706
1006,@1480893427726360590,0,train,0,3.0745337,-3.2904875
453,@1424024691778281478,0,train,0,3.0746753,-3.254579
299,@1446651023637073923,0,train,0,3.0615628,-3.2204897
1094,@1435831663754235911,0,train,0,3.0671582,-3.246167
1024,@1410719866181632006,0,train,0,3.0692465,-3.2666569
524,@1435985072767778822,0,train,0,3.0007865,-3.15188
1140,@1443561579388317710,0,train,0,3.0532007,-3.214771
955,@1482150902253318146,0,train,0,3.0491211,-3.2458036
2622,@1450775478239907841,0,train,0,3.0494702,-3.1943328
1692,@1419002528918802436,1,train,1,-2.7044365,2.9357646
793,@1443223241582120973,1,train,1,-2.7950113,3.0265214
3190,@1429512009851285508,0,train,0,3.0275207,-3.2184682
193,@1440650130554638341,0,train,0,3.057695,-3.1944954
1523,@1450332336801779714,0,train,0,3.0471685,-3.2275064
2514,@1459262555424178190,0,train,0,3.074485,-3.243844
1354,@1495771173916917762,0,train,0,3.0671175,-3.2711399
2885,@1431442400224948231,0,train,0,3.0497062,-3.192588
392,@1432971062959017985,0,train,0,2.9799623,-3.1624227
2062,@1438349943601876994,0,train,0,3.0401628,-3.2179253
433,@1425917672609492994,0,train,0,3.0608249,-3.2666595
2156,@1434888287924232192,1,train,1,-2.812031,3.044009
979,@1438060253350744064,0,train,0,3.0113108,-3.2119966
1125,@1415858704482717698,0,train,0,3.0715177,-3.2488139
2218,@1410844471856533505,0,train,0,3.079105,-3.2627406
3404,@1424101468810924033,1,train,1,-2.8373115,3.0828106
736,@1436755438104502275,1,train,1,-2.7670639,3.019051
858,@1420407094793183237,0,train,0,3.0890048,-3.2931273
2720,@1484887969244852229,0,train,0,3.0613468,-3.256153
2194,@1468172514752819202,1,train,1,-2.7981303,3.048696
255,@1481786655304568834,1,train,1,-2.7766008,3.045428
1765,@1473220282760507393,1,train,1,-2.6842396,2.9649613
2504,@1475807143282413570,0,train,0,3.0681353,-3.2416232
1146,@1429380549920051204,0,train,0,3.0355353,-3.2269733
747,@1470924353260953603,1,train,1,-2.8375945,3.0756762
2292,@1470795231456944130,0,train,0,3.0767348,-3.2610242
